time,GX,GY,GZ
1564328520000,-1.3195382663022257,0.08390771871453731,-1.3517231561436118
1564328580000,-1.3195016595080047,0.08390039738547204,-1.3517011921564162
1564328640000,-1.3194650527137837,0.08389307605640678,-1.3516792281692203
1564328700000,-1.3194284459195627,0.08388575472734151,-1.3516572641820246
1564328760000,-1.3193918391253416,0.08387843339827625,-1.3516353001948287
1564328820000,-1.3193552323311206,0.08387111206921097,-1.3516133362076328
1564328880000,-1.3193186255368996,0.0838637907401457,-1.3515913722204371
1564328940000,-1.3192820187426786,0.08385646941108044,-1.3515694082332412
1564329000000,-1.3192454119484576,0.08384914808201516,-1.3515474442460456
1564329060000,-1.3192088051542366,0.08384182675294989,-1.3515254802588497
1564329120000,-1.3191721983600155,0.08383450542388463,-1.3515035162716538
1564329180000,-1.3191355915657945,0.08382718409481935,-1.351481552284458
1564329240000,-1.3190989847715735,0.08381986276575408,-1.3514595882972622
1564329300000,-1.3190623779773525,0.08381254143668881,-1.3514376243100663
1564329360000,-1.3190257711831315,0.08380522010762355,-1.3514156603228706
1564329420000,-1.3189891643889105,0.08379789877855827,-1.3513936963356747
1564329480000,-1.3189525575946894,0.083790577449493,-1.351371732348479
1564329540000,-1.3189159508004686,0.08378325612042774,-1.3513497683612832
1564329600000,-1.3188793440062476,0.08377593479136247,-1.3513278043740873
1564329660000,-1.3188427372120266,0.08376861346229719,-1.3513058403868916
1564329720000,-1.3188061304178056,0.08376129213323193,-1.3512838763996957
1564329780000,-1.3187695236235846,0.08375397080416666,-1.3512619124125
1564329840000,-1.3187329168293636,0.08374664947510138,-1.3512399484253041
1564329900000,-1.3186963100351425,0.08373932814603612,-1.3512179844381083
1564329960000,-1.3186597032409215,0.08373200681697085,-1.3511960204509126
1564330020000,-1.3186230964467005,0.08372468548790557,-1.3511740564637167
1564330080000,-1.3185864896524795,0.0837173641588403,-1.3511520924765208
1564330140000,-1.3185498828582585,0.08371004282977504,-1.3511301284893251
1564330200000,-1.3185132760640375,0.08370272150070977,-1.3511081645021292
1564330260000,-1.3184766692698164,0.08369540017164451,-1.3510862005149336
1564330320000,-1.3184400624755954,0.08368807884257923,-1.3510642365277377
1564330380000,-1.3184034556813744,0.08368075751351396,-1.3510422725405418
1564330440000,-1.3183668488871534,0.0836734361844487,-1.351020308553346
1564330500000,-1.3183302420929324,0.08366611485538342,-1.3509983445661502
1564330560000,-1.3182936352987114,0.08365879352631815,-1.3509763805789545
1564330620000,-1.3182570285044903,0.08365147219725289,-1.3509544165917586
1564330680000,-1.3182204217102693,0.0836441508681876,-1.3509324526045627
1564330740000,-1.3181838149160483,0.08363682953912234,-1.350910488617367
1564330800000,-1.3181472081218273,0.08362950821005707,-1.3508885246301712
1564330860000,-1.3181106013276063,0.0836221868809918,-1.3508665606429753
1564330920000,-1.3180739945333855,0.08361486555192653,-1.3508445966557796
1564330980000,-1.3180373877391645,0.08360754422286126,-1.3508226326685837
1564331040000,-1.3180007809449434,0.083600222893796,-1.350800668681388
1564331100000,-1.3179641741507224,0.08359290156473073,-1.3507787046941921
1564331160000,-1.3179275673565014,0.08358558023566545,-1.3507567407069963
1564331220000,-1.3178909605622804,0.08357825890660019,-1.3507347767198006
1564331280000,-1.3178543537680594,0.08357093757753492,-1.3507128127326047
1564331340000,-1.3178177469738384,0.08356361624846964,-1.350690848745409
1564331400000,-1.3177811401796173,0.08355629491940438,-1.3506688847582131
1564331460000,-1.3177445333853963,0.08354897359033911,-1.3506469207710172
1564331520000,-1.3177079265911753,0.08354165226127383,-1.3506249567838216
1564331580000,-1.3176713197969543,0.08353433093220856,-1.3506029927966257
1564331640000,-1.3176347130027333,0.0835270096031433,-1.3505810288094298
1564331700000,-1.3175981062085123,0.08351968827407803,-1.350559064822234
1564331760000,-1.3175614994142912,0.08351236694501275,-1.3505371008350382
1564331820000,-1.3175248926200702,0.08350504561594749,-1.3505151368478425
1564331880000,-1.3174882858258492,0.08349772428688222,-1.3504931728606466
1564331940000,-1.3174516790316282,0.08349040295781696,-1.3504712088734507
1564332000000,-1.3174150722374072,0.08348308162875168,-1.350449244886255
1564332060000,-1.3173784654431862,0.08347576029968641,-1.3504272808990592
1564332120000,-1.3173418586489651,0.08346843897062114,-1.3504053169118635
1564332180000,-1.3173052518547441,0.08346111764155587,-1.3503833529246676
1564332240000,-1.317268645060523,0.0834537963124906,-1.3503613889374717
1564332300000,-1.3172320382663023,0.08344647498342533,-1.350339424950276
1564332360000,-1.317195431472081,0.08343915365436005,-1.3503174609630801
1564332420000,-1.3171588246778603,0.08343183232529479,-1.3502954969758842
1564332480000,-1.3171222178836393,0.08342451099622952,-1.3502735329886886
1564332540000,-1.3170856110894182,0.08341718966716426,-1.3502515690014927
1564332600000,-1.3170490042951972,0.08340986833809899,-1.350229605014297
1564332660000,-1.3170123975009762,0.08340254700903371,-1.3502076410271011
1564332720000,-1.3169757907067552,0.08339522567996845,-1.3501856770399052
1564332780000,-1.3169391839125342,0.08338790435090318,-1.3501637130527095
1564332840000,-1.3169025771183132,0.0833805830218379,-1.3501417490655137
1564332900000,-1.3168659703240921,0.08337326169277263,-1.350119785078318
1564332960000,-1.3168293635298711,0.08336594036370737,-1.350097821091122
1564333020000,-1.31679275673565,0.08335861903464209,-1.3500758571039262
1564333080000,-1.316756149941429,0.08335129770557682,-1.3500538931167305
1564333140000,-1.316719543147208,0.08334397637651156,-1.3500319291295346
1564333200000,-1.316682936352987,0.08333665504744628,-1.3500099651423387
1564333260000,-1.316646329558766,0.08332933371838101,-1.349988001155143
1564333320000,-1.316609722764545,0.08332201238931575,-1.3499660371679472
1564333380000,-1.316573115970324,0.08331469106025048,-1.3499440731807515
1564333440000,-1.316536509176103,0.08330736973118522,-1.3499221091935556
1564333500000,-1.316499902381882,0.08330004840211994,-1.3499001452063597
1564333560000,-1.316463295587661,0.08329272707305467,-1.349878181219164
1564333620000,-1.31642668879344,0.0832854057439894,-1.3498562172319681
1564333680000,-1.316390081999219,0.08327808441492413,-1.3498342532447725
1564333740000,-1.316353475204998,0.08327076308585886,-1.3498122892575766
1564333800000,-1.316316868410777,0.0832634417567936,-1.3497903252703807
1564333860000,-1.316280261616556,0.08325612042772831,-1.349768361283185
1564333920000,-1.316243654822335,0.08324879909866305,-1.349746397295989
1564333980000,-1.316207048028114,0.08324147776959778,-1.3497244333087932
1564334040000,-1.316170441233893,0.0832341564405325,-1.3497024693215975
1564334100000,-1.316133834439672,0.08322683511146724,-1.3496805053344016
1564334160000,-1.316097227645451,0.08321951378240197,-1.349658541347206
1564334220000,-1.31606062085123,0.0832121924533367,-1.34963657736001
1564334280000,-1.316024014057009,0.08320487112427144,-1.3496146133728142
1564334340000,-1.315987407262788,0.08319754979520616,-1.3495926493856185
1564334400000,-1.315950800468567,0.0831902284661409,-1.3495706853984226
1564334460000,-1.315914193674346,0.08318290713707563,-1.349548721411227
1564334520000,-1.315877586880125,0.08317558580801035,-1.349526757424031
1564334580000,-1.3158409800859039,0.08316826447894508,-1.3495047934368352
1564334640000,-1.3158043732916829,0.08316094314987982,-1.3494828294496395
1564334700000,-1.3157677664974619,0.08315362182081454,-1.3494608654624436
1564334760000,-1.3157311597032408,0.08314630049174927,-1.3494389014752477
1564334820000,-1.3156945529090198,0.083138979162684,-1.349416937488052
1564334880000,-1.3156579461147988,0.08313165783361874,-1.3493949735008561
1564334940000,-1.3156213393205778,0.08312433650455346,-1.3493730095136605
1564335000000,-1.3155847325263568,0.0831170151754882,-1.3493510455264646
1564335060000,-1.3155481257321358,0.08310969384642293,-1.3493290815392687
1564335120000,-1.3155115189379147,0.08310237251735766,-1.349307117552073
1564335180000,-1.315474912143694,0.08309505118829238,-1.349285153564877
1564335240000,-1.315438305349473,0.08308772985922712,-1.3492631895776814
1564335300000,-1.315401698555252,0.08308040853016185,-1.3492412255904855
1564335360000,-1.315365091761031,0.08307308720109657,-1.3492192616032896
1564335420000,-1.3153284849668099,0.08306576587203131,-1.349197297616094
1564335480000,-1.3152918781725889,0.08305844454296604,-1.349175333628898
1564335540000,-1.3152552713783678,0.08305112321390076,-1.3491533696417022
1564335600000,-1.3152186645841468,0.0830438018848355,-1.3491314056545065
1564335660000,-1.3151820577899258,0.08303648055577023,-1.3491094416673106
1564335720000,-1.3151454509957048,0.08302915922670497,-1.349087477680115
1564335780000,-1.3151088442014838,0.0830218378976397,-1.349065513692919
1564335840000,-1.3150722374072628,0.08301451656857442,-1.3490435497057232
1564335900000,-1.3150356306130417,0.08300719523950915,-1.3490215857185275
1564335960000,-1.3149990238188207,0.08299987391044389,-1.3489996217313316
1564336020000,-1.3149624170245997,0.08299255258137861,-1.348977657744136
1564336080000,-1.3149258102303787,0.08298523125231334,-1.34895569375694
1564336140000,-1.3148892034361577,0.08297790992324808,-1.3489337297697441
1564336200000,-1.3148525966419367,0.0829705885941828,-1.3489117657825485
1564336260000,-1.3148159898477156,0.08296326726511753,-1.3488898017953526
1564336320000,-1.3147793830534946,0.08295594593605227,-1.3488678378081567
1564336380000,-1.3147427762592736,0.08294862460698699,-1.348845873820961
1564336440000,-1.3147061694650526,0.08294130327792172,-1.348823909833765
1564336500000,-1.3146695626708316,0.08293398194885646,-1.3488019458465694
1564336560000,-1.3146329558766108,0.08292666061979119,-1.3487799818593735
1564336620000,-1.3145963490823898,0.08291933929072592,-1.3487580178721776
1564336680000,-1.3145597422881687,0.08291201796166064,-1.348736053884982
1564336740000,-1.3145231354939477,0.08290469663259538,-1.348714089897786
1564336800000,-1.3144865286997267,0.08289737530353011,-1.3486921259105904
1564336860000,-1.3144499219055057,0.08289005397446483,-1.3486701619233945
1564336920000,-1.3144133151112847,0.08288273264539957,-1.3486481979361986
1564336980000,-1.3143767083170637,0.0828754113163343,-1.348626233949003
1564337040000,-1.3143401015228426,0.08286808998726902,-1.348604269961807
1564337100000,-1.3143034947286216,0.08286076865820376,-1.3485823059746112
1564337160000,-1.3142668879344006,0.08285344732913849,-1.3485603419874155
1564337220000,-1.3142302811401796,0.08284612600007321,-1.3485383780002196
1564337280000,-1.3141936743459586,0.08283880467100795,-1.348516414013024
1564337340000,-1.3141570675517376,0.08283148334194268,-1.348494450025828
1564337400000,-1.3141204607575165,0.08282416201287741,-1.3484724860386321
1564337460000,-1.3140838539632955,0.08281684068381215,-1.3484505220514365
1564337520000,-1.3140472471690745,0.08280951935474687,-1.3484285580642406
1564337580000,-1.3140106403748535,0.0828021980256816,-1.3484065940770449
1564337640000,-1.3139740335806325,0.08279487669661634,-1.348384630089849
1564337700000,-1.3139374267864115,0.08278755536755106,-1.348362666102653
1564337760000,-1.3139008199921904,0.08278023403848579,-1.3483407021154574
1564337820000,-1.3138642131979694,0.08277291270942053,-1.3483187381282615
1564337880000,-1.3138276064037484,0.08276559138035525,-1.3482967741410656
1564337940000,-1.3137909996095276,0.08275827005128998,-1.34827481015387
1564338000000,-1.3137543928153066,0.08275094872222472,-1.348252846166674
1564338060000,-1.3137177860210856,0.08274362739315945,-1.3482308821794784
1564338120000,-1.3136811792268646,0.08273630606409418,-1.3482089181922825
1564338180000,-1.3136445724326435,0.0827289847350289,-1.3481869542050866
1564338240000,-1.3136079656384225,0.08272166340596364,-1.348164990217891
1564338300000,-1.3135713588442015,0.08271434207689837,-1.348143026230695
1564338360000,-1.3135347520499805,0.0827070207478331,-1.3481210622434994
1564338420000,-1.3134981452557595,0.08269969941876783,-1.3480990982563035
1564338480000,-1.3134615384615385,0.08269237808970256,-1.3480771342691076
1564338540000,-1.3134249316673174,0.08268505676063728,-1.348055170281912
1564338600000,-1.3133883248730964,0.08267773543157202,-1.348033206294716
1564338660000,-1.3133517180788754,0.08267041410250675,-1.3480112423075201
1564338720000,-1.3133151112846544,0.08266309277344147,-1.3479892783203244
1564338780000,-1.3132785044904334,0.0826557714443762,-1.3479673143331286
1564338840000,-1.3132418976962124,0.08264845011531094,-1.3479453503459329
1564338900000,-1.3132052909019913,0.08264112878624567,-1.347923386358737
1564338960000,-1.3131686841077703,0.08263380745718041,-1.347901422371541
1564339020000,-1.3131320773135493,0.08262648612811513,-1.3478794583843454
1564339080000,-1.3130954705193283,0.08261916479904986,-1.3478574943971495
1564339140000,-1.3130588637251073,0.0826118434699846,-1.3478355304099539
1564339200000,-1.3130222569308863,0.08260452214091932,-1.347813566422758
1564339260000,-1.3129856501366652,0.08259720081185405,-1.347791602435562
1564339320000,-1.3129490433424444,0.08258987948278879,-1.3477696384483664
1564339380000,-1.3129124365482232,0.0825825581537235,-1.3477476744611705
1564339440000,-1.3128758297540024,0.08257523682465824,-1.3477257104739746
1564339500000,-1.3128392229597814,0.08256791549559298,-1.347703746486779
1564339560000,-1.3128026161655604,0.0825605941665277,-1.347681782499583
1564339620000,-1.3127660093713394,0.08255327283746243,-1.3476598185123874
1564339680000,-1.3127294025771183,0.08254595150839716,-1.3476378545251915
1564339740000,-1.3126927957828973,0.0825386301793319,-1.3476158905379956
1564339800000,-1.3126561889886763,0.08253130885026663,-1.3475939265508
1564339860000,-1.3126195821944553,0.08252398752120135,-1.347571962563604
1564339920000,-1.3125829754002343,0.08251666619213609,-1.3475499985764083
1564339980000,-1.3125463686060133,0.08250934486307082,-1.3475280345892124
1564340040000,-1.3125097618117922,0.08250202353400554,-1.3475060706020165
1564340100000,-1.3124731550175712,0.08249470220494028,-1.3474841066148209
1564340160000,-1.3124365482233502,0.08248738087587501,-1.347462142627625
1564340220000,-1.3123999414291292,0.08248005954680973,-1.347440178640429
1564340280000,-1.3123633346349082,0.08247273821774447,-1.3474182146532334
1564340340000,-1.3123267278406872,0.0824654168886792,-1.3473962506660375
1564340400000,-1.3122901210464661,0.08245809555961393,-1.3473742866788418
1564340460000,-1.3122535142522451,0.08245077423054865,-1.347352322691646
1564340520000,-1.312216907458024,0.08244345290148339,-1.34733035870445
1564340580000,-1.312180300663803,0.08243613157241812,-1.3473083947172544
1564340640000,-1.312143693869582,0.08242881024335286,-1.3472864307300585
1564340700000,-1.312107087075361,0.08242148891428758,-1.3472644667428628
1564340760000,-1.31207048028114,0.08241416758522231,-1.347242502755667
1564340820000,-1.3120338734869192,0.08240684625615705,-1.347220538768471
1564340880000,-1.3119972666926982,0.08239952492709177,-1.3471985747812754
1564340940000,-1.3119606598984772,0.0823922035980265,-1.3471766107940795
1564341000000,-1.3119240531042562,0.08238488226896123,-1.3471546468068836
1564341060000,-1.3118874463100352,0.08237756093989596,-1.347132682819688
1564341120000,-1.3118508395158142,0.08237023961083069,-1.347110718832492
1564341180000,-1.3118142327215931,0.08236291828176542,-1.3470887548452963
1564341240000,-1.3117776259273721,0.08235559695270016,-1.3470667908581004
1564341300000,-1.311741019133151,0.08234827562363489,-1.3470448268709045
1564341360000,-1.31170441233893,0.08234095429456961,-1.3470228628837089
1564341420000,-1.311667805544709,0.08233363296550435,-1.347000898896513
1564341480000,-1.311631198750488,0.08232631163643908,-1.3469789349093173
1564341540000,-1.311594591956267,0.0823189903073738,-1.3469569709221214
1564341600000,-1.311557985162046,0.08231166897830854,-1.3469350069349255
1564341660000,-1.311521378367825,0.08230434764924327,-1.3469130429477298
1564341720000,-1.311484771573604,0.08229702632017799,-1.346891078960534
1564341780000,-1.311448164779383,0.08228970499111272,-1.346869114973338
1564341840000,-1.311411557985162,0.08228238366204746,-1.3468471509861424
1564341900000,-1.311374951190941,0.08227506233298218,-1.3468251869989465
1564341960000,-1.31133834439672,0.08226774100391691,-1.3468032230117508
1564342020000,-1.311301737602499,0.08226041967485165,-1.346781259024555
1564342080000,-1.311265130808278,0.08225309834578638,-1.346759295037359
1564342140000,-1.3112285240140569,0.08224577701672112,-1.3467373310501634
1564342200000,-1.311191917219836,0.08223845568765584,-1.3467153670629675
1564342260000,-1.311155310425615,0.08223113435859057,-1.3466934030757718
1564342320000,-1.311118703631394,0.0822238130295253,-1.346671439088576
1564342380000,-1.311082096837173,0.08221649170046003,-1.34664947510138
1564342440000,-1.311045490042952,0.08220917037139476,-1.3466275111141843
1564342500000,-1.311008883248731,0.0822018490423295,-1.3466055471269884
1564342560000,-1.31097227645451,0.08219452771326421,-1.3465835831397925
1564342620000,-1.310935669660289,0.08218720638419895,-1.3465616191525969
1564342680000,-1.310899062866068,0.08217988505513368,-1.346539655165401
1564342740000,-1.310862456071847,0.0821725637260684,-1.3465176911782053
1564342800000,-1.310825849277626,0.08216524239700314,-1.3464957271910094
1564342860000,-1.310789242483405,0.08215792106793787,-1.3464737632038135
1564342920000,-1.3107526356891839,0.0821505997388726,-1.3464517992166178
1564342980000,-1.3107160288949629,0.08214327840980734,-1.346429835229422
1564343040000,-1.3106794221007418,0.08213595708074206,-1.3464078712422263
1564343100000,-1.3106428153065208,0.0821286357516768,-1.3463859072550304
1564343160000,-1.3106062085122998,0.08212131442261153,-1.3463639432678345
1564343220000,-1.3105696017180788,0.08211399309354625,-1.3463419792806388
1564343280000,-1.3105329949238578,0.08210667176448098,-1.346320015293443
1564343340000,-1.3104963881296368,0.08209935043541572,-1.346298051306247
1564343400000,-1.3104597813354157,0.08209202910635044,-1.3462760873190514
1564343460000,-1.3104231745411947,0.08208470777728517,-1.3462541233318555
1564343520000,-1.3103865677469737,0.08207738644821991,-1.3462321593446598
1564343580000,-1.310349960952753,0.08207006511915464,-1.346210195357464
1564343640000,-1.310313354158532,0.08206274379008936,-1.346188231370268
1564343700000,-1.3102767473643109,0.0820554224610241,-1.3461662673830723
1564343760000,-1.3102401405700899,0.08204810113195883,-1.3461443033958764
1564343820000,-1.3102035337758688,0.08204077980289357,-1.3461223394086808
1564343880000,-1.3101669269816478,0.08203345847382829,-1.3461003754214849
1564343940000,-1.3101303201874268,0.08202613714476302,-1.346078411434289
1564344000000,-1.3100937133932058,0.08201881581569775,-1.3460564474470933
1564344060000,-1.3100571065989848,0.08201149448663247,-1.3460344834598974
1564344120000,-1.3100204998047638,0.08200417315756721,-1.3460125194727015
1564344180000,-1.3099838930105427,0.08199685182850194,-1.3459905554855058
1564344240000,-1.3099472862163217,0.08198953049943666,-1.34596859149831
1564344300000,-1.3099106794221007,0.0819822091703714,-1.3459466275111143
1564344360000,-1.3098740726278797,0.08197488784130613,-1.3459246635239184
1564344420000,-1.3098374658336587,0.08196756651224087,-1.3459026995367225
1564344480000,-1.3098008590394377,0.0819602451831756,-1.3458807355495268
1564344540000,-1.3097642522452166,0.08195292385411032,-1.345858771562331
1564344600000,-1.3097276454509956,0.08194560252504506,-1.3458368075751352
1564344660000,-1.3096910386567746,0.08193828119597979,-1.3458148435879393
1564344720000,-1.3096544318625536,0.08193095986691451,-1.3457928796007435
1564344780000,-1.3096178250683326,0.08192363853784924,-1.3457709156135478
1564344840000,-1.3095812182741116,0.08191631720878398,-1.3457489516263519
1564344900000,-1.3095446114798905,0.0819089958797187,-1.345726987639156
1564344960000,-1.3095080046856697,0.08190167455065343,-1.3457050236519603
1564345020000,-1.3094713978914485,0.08189435322158817,-1.3456830596647644
1564345080000,-1.3094347910972277,0.08188703189252289,-1.3456610956775688
1564345140000,-1.3093981843030067,0.08187971056345762,-1.3456391316903729
1564345200000,-1.3093615775087857,0.08187238923439236,-1.345617167703177
1564345260000,-1.3093249707145647,0.08186506790532709,-1.3455952037159813
1564345320000,-1.3092883639203436,0.08185774657626183,-1.3455732397287854
1564345380000,-1.3092517571261226,0.08185042524719655,-1.3455512757415897
1564345440000,-1.3092151503319016,0.08184310391813128,-1.3455293117543938
1564345500000,-1.3091785435376806,0.08183578258906601,-1.345507347767198
1564345560000,-1.3091419367434596,0.08182846126000073,-1.3454853837800023
1564345620000,-1.3091053299492386,0.08182113993093547,-1.3454634197928064
1564345680000,-1.3090687231550175,0.0818138186018702,-1.3454414558056105
1564345740000,-1.3090321163607965,0.08180649727280492,-1.3454194918184148
1564345800000,-1.3089955095665755,0.08179917594373966,-1.345397527831219
1564345860000,-1.3089589027723545,0.08179185461467439,-1.3453755638440232
1564345920000,-1.3089222959781335,0.08178453328560913,-1.3453535998568273
1564345980000,-1.3088856891839125,0.08177721195654385,-1.3453316358696314
1564346040000,-1.3088490823896914,0.08176989062747858,-1.3453096718824358
1564346100000,-1.3088124755954704,0.08176256929841332,-1.3452877078952399
1564346160000,-1.3087758688012494,0.08175524796934805,-1.3452657439080442
1564346220000,-1.3087392620070284,0.08174792664028277,-1.3452437799208483
1564346280000,-1.3087026552128074,0.0817406053112175,-1.3452218159336524
1564346340000,-1.3086660484185864,0.08173328398215224,-1.3451998519464567
1564346400000,-1.3086294416243653,0.08172596265308696,-1.3451778879592609
1564346460000,-1.3085928348301445,0.08171864132402169,-1.345155923972065
1564346520000,-1.3085562280359235,0.08171131999495643,-1.3451339599848693
1564346580000,-1.3085196212417025,0.08170399866589115,-1.3451119959976734
1564346640000,-1.3084830144474815,0.08169667733682588,-1.3450900320104777
1564346700000,-1.3084464076532605,0.08168935600776062,-1.3450680680232818
1564346760000,-1.3084098008590395,0.08168203467869535,-1.345046104036086
1564346820000,-1.3083731940648184,0.08167471334963008,-1.3450241400488903
1564346880000,-1.3083365872705974,0.0816673920205648,-1.3450021760616944
1564346940000,-1.3082999804763764,0.08166007069149954,-1.3449802120744987
1564347000000,-1.3082633736821554,0.08165274936243427,-1.3449582480873028
1564347060000,-1.3082267668879344,0.081645428033369,-1.344936284100107
1564347120000,-1.3081901600937134,0.08163810670430373,-1.3449143201129112
1564347180000,-1.3081535532994923,0.08163078537523846,-1.3448923561257153
1564347240000,-1.3081169465052713,0.08162346404617318,-1.3448703921385194
1564347300000,-1.3080803397110503,0.08161614271710792,-1.3448484281513238
1564347360000,-1.3080437329168293,0.08160882138804265,-1.3448264641641279
1564347420000,-1.3080071261226083,0.08160150005897737,-1.3448045001769322
1564347480000,-1.3079705193283873,0.0815941787299121,-1.3447825361897363
1564347540000,-1.3079339125341662,0.08158685740084684,-1.3447605722025404
1564347600000,-1.3078973057399452,0.08157953607178157,-1.3447386082153447
1564347660000,-1.3078606989457242,0.08157221474271631,-1.3447166442281488
1564347720000,-1.3078240921515032,0.08156489341365103,-1.3446946802409532
1564347780000,-1.3077874853572822,0.08155757208458576,-1.3446727162537573
1564347840000,-1.3077508785630614,0.0815502507555205,-1.3446507522665614
1564347900000,-1.3077142717688404,0.08154292942645522,-1.3446287882793657
1564347960000,-1.3076776649746193,0.08153560809738995,-1.3446068242921698
1564348020000,-1.3076410581803983,0.08152828676832469,-1.344584860304974
1564348080000,-1.3076044513861773,0.08152096543925941,-1.3445628963177783
1564348140000,-1.3075678445919563,0.08151364411019414,-1.3445409323305824
1564348200000,-1.3075312377977353,0.08150632278112888,-1.3445189683433867
1564348260000,-1.3074946310035143,0.0814990014520636,-1.3444970043561908
1564348320000,-1.3074580242092932,0.08149168012299833,-1.344475040368995
1564348380000,-1.3074214174150722,0.08148435879393306,-1.3444530763817992
1564348440000,-1.3073848106208512,0.0814770374648678,-1.3444311123946033
1564348500000,-1.3073482038266302,0.08146971613580253,-1.3444091484074077
1564348560000,-1.3073115970324092,0.08146239480673725,-1.3443871844202118
1564348620000,-1.3072749902381882,0.08145507347767199,-1.3443652204330159
1564348680000,-1.3072383834439671,0.08144775214860672,-1.3443432564458202
1564348740000,-1.3072017766497461,0.08144043081954144,-1.3443212924586243
1564348800000,-1.307165169855525,0.08143310949047618,-1.3442993284714284
1564348860000,-1.307128563061304,0.08142578816141091,-1.3442773644842327
1564348920000,-1.307091956267083,0.08141846683234563,-1.3442554004970368
1564348980000,-1.307055349472862,0.08141114550328037,-1.3442334365098412
1564349040000,-1.307018742678641,0.0814038241742151,-1.3442114725226453
1564349100000,-1.30698213588442,0.08139650284514983,-1.3441895085354494
1564349160000,-1.306945529090199,0.08138918151608455,-1.3441675445482537
1564349220000,-1.3069089222959782,0.08138186018701929,-1.3441455805610578
1564349280000,-1.3068723155017572,0.08137453885795402,-1.3441236165738621
1564349340000,-1.3068357087075362,0.08136721752888876,-1.3441016525866663
1564349400000,-1.3067991019133152,0.08135989619982348,-1.3440796885994704
1564349460000,-1.3067624951190941,0.08135257487075821,-1.3440577246122747
1564349520000,-1.3067258883248731,0.08134525354169295,-1.3440357606250788
1564349580000,-1.3066892815306521,0.08133793221262767,-1.344013796637883
1564349640000,-1.306652674736431,0.0813306108835624,-1.3439918326506872
1564349700000,-1.30661606794221,0.08132328955449714,-1.3439698686634913
1564349760000,-1.306579461147989,0.08131596822543186,-1.3439479046762957
1564349820000,-1.306542854353768,0.08130864689636659,-1.3439259406890998
1564349880000,-1.306506247559547,0.08130132556730132,-1.3439039767019039
1564349940000,-1.306469640765326,0.08129400423823606,-1.3438820127147082
1564350000000,-1.306433033971105,0.0812866829091708,-1.3438600487275123
1564350060000,-1.306396427176884,0.08127936158010551,-1.3438380847403166
1564350120000,-1.306359820382663,0.08127204025104025,-1.3438161207531207
1564350180000,-1.306323213588442,0.08126471892197498,-1.3437941567659248
1564350240000,-1.306286606794221,0.0812573975929097,-1.3437721927787292
1564350300000,-1.30625,0.08125007626384444,-1.3437502287915333
1564350360000,-1.306213393205779,0.08124275493477917,-1.3437282648043374
1564350420000,-1.3061767864115579,0.08123543360571389,-1.3437063008171417
1564350480000,-1.3061401796173369,0.08122811227664863,-1.3436843368299458
1564350540000,-1.3061035728231158,0.08122079094758336,-1.3436623728427501
1564350600000,-1.306066966028895,0.08121346961851808,-1.3436404088555542
1564350660000,-1.306030359234674,0.08120614828945281,-1.3436184448683584
1564350720000,-1.305993752440453,0.08119882696038755,-1.3435964808811627
1564350780000,-1.305957145646232,0.08119150563132228,-1.3435745168939668
1564350840000,-1.305920538852011,0.08118418430225702,-1.3435525529067711
1564350900000,-1.30588393205779,0.08117686297319174,-1.3435305889195752
1564350960000,-1.305847325263569,0.08116954164412647,-1.3435086249323793
1564351020000,-1.305810718469348,0.0811622203150612,-1.3434866609451837
1564351080000,-1.305774111675127,0.08115489898599593,-1.3434646969579878
1564351140000,-1.305737504880906,0.08114757765693066,-1.3434427329707919
1564351200000,-1.3057008980866849,0.0811402563278654,-1.3434207689835962
1564351260000,-1.3056642912924639,0.08113293499880012,-1.3433988049964003
1564351320000,-1.3056276844982428,0.08112561366973485,-1.3433768410092046
1564351380000,-1.3055910777040218,0.08111829234066958,-1.3433548770220087
1564351440000,-1.3055544709098008,0.0811109710116043,-1.3433329130348128
1564351500000,-1.3055178641155798,0.08110364968253904,-1.3433109490476172
1564351560000,-1.3054812573213588,0.08109632835347377,-1.3432889850604213
1564351620000,-1.3054446505271378,0.08108900702440851,-1.3432670210732256
1564351680000,-1.3054080437329167,0.08108168569534324,-1.3432450570860297
1564351740000,-1.3053714369386957,0.08107436436627796,-1.3432230930988338
1564351800000,-1.3053348301444747,0.0810670430372127,-1.3432011291116381
1564351860000,-1.3052982233502537,0.08105972170814743,-1.3431791651244422
1564351920000,-1.3052616165560327,0.08105240037908215,-1.3431572011372463
1564351980000,-1.3052250097618119,0.08104507905001689,-1.3431352371500507
1564352040000,-1.3051884029675906,0.08103775772095162,-1.3431132731628548
1564352100000,-1.3051517961733698,0.08103043639188634,-1.343091309175659
1564352160000,-1.3051151893791488,0.08102311506282107,-1.3430693451884632
1564352220000,-1.3050785825849278,0.08101579373375581,-1.3430473812012673
1564352280000,-1.3050419757907068,0.08100847240469054,-1.3430254172140716
1564352340000,-1.3050053689964858,0.08100115107562528,-1.3430034532268758
1564352400000,-1.3049687622022648,0.08099382974656,-1.34298148923968
1564352460000,-1.3049321554080437,0.08098650841749473,-1.3429595252524842
1564352520000,-1.3048955486138227,0.08097918708842947,-1.3429375612652883
1564352580000,-1.3048589418196017,0.08097186575936419,-1.3429155972780926
1564352640000,-1.3048223350253807,0.08096454443029892,-1.3428936332908967
1564352700000,-1.3047857282311597,0.08095722310123366,-1.3428716693037008
1564352760000,-1.3047491214369387,0.08094990177216838,-1.3428497053165052
